 # resultados do programa hansr1

#  parametros 
#    tf     tint     rh       prec
 0.900E+03   0.100E-01   0.100E+02   0.100E-07
#    mu     gama    betaP     betaM         rho       sigma
 0.143E-01   0.000E+00   0.000E+00   0.000E+00   0.500E-01   0.730E+00
#     omegaP    omegaM       deltaP    deltaM
 0.250E+00   0.100E+00   0.833E+00   0.833E+00

 trajetoria
  0.1170000E+03   0.1300000E+03   0.6414618E-01   0.5979930E-01   0.2575089E-03   0.2381933E-03   0.8614581E+00   0.4957023E-03
  0.1180000E+03   0.1300000E+03   0.6360257E-01   0.5983403E-01   0.2576585E-03   0.2383316E-03   0.8619618E+00   0.4959902E-03
  0.1190000E+03   0.1300000E+03   0.6306810E-01   0.5986819E-01   0.2578056E-03   0.2384677E-03   0.8624622E+00   0.4962733E-03
  0.1200000E+03   0.1300000E+03   0.6254253E-01   0.5990177E-01   0.2579502E-03   0.2386014E-03   0.8629459E+00   0.4965516E-03
  0.1210000E+03   0.1300000E+03   0.6202565E-01   0.5993313E-01   0.2580853E-03   0.2387264E-03   0.8634269E+00   0.4968116E-03
  0.1220000E+03   0.1300000E+03   0.6151724E-01   0.5996562E-01   0.2582251E-03   0.2388558E-03   0.8638984E+00   0.4970809E-03
  0.1230000E+03   0.1300000E+03   0.6101710E-01   0.5999757E-01   0.2583627E-03   0.2389831E-03   0.8643601E+00   0.4973458E-03
  0.1240000E+03   0.1200000E+03   0.6052502E-01   0.6002901E-01   0.2584982E-03   0.2391083E-03   0.8648155E+00   0.4976065E-03
  0.1250000E+03   0.1200000E+03   0.6004081E-01   0.6005996E-01   0.2586314E-03   0.2392316E-03   0.8652636E+00   0.4978630E-03
  0.1260000E+03   0.1200000E+03   0.5956431E-01   0.6009040E-01   0.2587625E-03   0.2393528E-03   0.8657037E+00   0.4981153E-03
  0.1270000E+03   0.1200000E+03   0.5909530E-01   0.6012037E-01   0.2588915E-03   0.2394722E-03   0.8661422E+00   0.4983637E-03
  0.1280000E+03   0.1200000E+03   0.5863363E-01   0.6014714E-01   0.2590068E-03   0.2395788E-03   0.8665649E+00   0.4985856E-03
  0.1290000E+03   0.1200000E+03   0.5817907E-01   0.6017559E-01   0.2591295E-03   0.2396921E-03   0.8669846E+00   0.4988216E-03
  0.1300000E+03   0.1200000E+03   0.5773103E-01   0.6020422E-01   0.2592554E-03   0.2398062E-03   0.8673992E+00   0.4990615E-03
  0.1310000E+03   0.1200000E+03   0.5728988E-01   0.6023240E-01   0.2593789E-03   0.2399200E-03   0.8678094E+00   0.4992989E-03
  0.1320000E+03   0.1200000E+03   0.5685519E-01   0.6026043E-01   0.2595015E-03   0.2400335E-03   0.8682154E+00   0.4995350E-03
  0.1330000E+03   0.1200000E+03   0.5642767E-01   0.6028780E-01   0.2596194E-03   0.2401425E-03   0.8686097E+00   0.4997619E-03
